fiscal_year,month,company_name,refinery_name,quantity,unit,note
2020-21,February,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2664.36,quantity in thousand metric tonnes,
2020-21,February,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",13.37,quantity in thousand metric tonnes,
2020-21,February,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",737.1,quantity in thousand metric tonnes,
2020-21,February,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",641.82,quantity in thousand metric tonnes,
2020-21,February,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1263.77,quantity in thousand metric tonnes,
2020-21,February,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1410.4,quantity in thousand metric tonnes,
2020-21,January,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",800.24,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",589.16,quantity in thousand metric tonnes,
2020-21,January,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1544.8,quantity in thousand metric tonnes,
2020-21,January,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2916.02,quantity in thousand metric tonnes,
2020-21,January,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2648.38,quantity in thousand metric tonnes,
2020-21,January,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",801.29,quantity in thousand metric tonnes,
2020-21,January,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1419.84,quantity in thousand metric tonnes,
2020-21,January,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",638.7,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1206.44,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1320.83,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",893.21,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",90.32,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",723.08,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",210.93,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1186.5,quantity in thousand metric tonnes,
2020-21,January,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",57.65,quantity in thousand metric tonnes,
2020-21,January,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",917.46,quantity in thousand metric tonnes,
2020-21,January,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,January,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1320.17,quantity in thousand metric tonnes,
2020-21,January,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1573.14,quantity in thousand metric tonnes,
2020-21,January,Bharat Petroleum Corporation Ltd,BORL-BINA,694.44,quantity in thousand metric tonnes,
2020-21,January,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",248.84,quantity in thousand metric tonnes,
2020-21,January,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.56,quantity in thousand metric tonnes,
2020-21,December,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.11,quantity in thousand metric tonnes,
2020-21,December,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,December,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1543.64,quantity in thousand metric tonnes,
2020-21,December,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2691.23,quantity in thousand metric tonnes,
2020-21,December,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2996.43,quantity in thousand metric tonnes,
2020-21,December,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1026.72,quantity in thousand metric tonnes,
2020-21,December,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",706.58,quantity in thousand metric tonnes,
2020-21,December,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",577.89,quantity in thousand metric tonnes,
2020-21,December,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1306.56,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",204.4,quantity in thousand metric tonnes,
2020-21,December,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",259.78,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1173.26,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",870.59,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",552.79,quantity in thousand metric tonnes,
2020-21,December,Bharat Petroleum Corporation Ltd,BORL-BINA,625.34,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1359.05,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",84.34,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",57.94,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",976.53,quantity in thousand metric tonnes,
2020-21,December,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",766.27,quantity in thousand metric tonnes,
2020-21,December,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1200.47,quantity in thousand metric tonnes,
2020-21,December,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1328.82,quantity in thousand metric tonnes,
2020-21,December,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",708.66,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",206.41,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1325.08,quantity in thousand metric tonnes,
2020-21,November,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",729.45,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",58.64,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",82.69,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1123.54,quantity in thousand metric tonnes,
2020-21,November,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1337.39,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",578.86,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",679.58,quantity in thousand metric tonnes,
2020-21,November,Bharat Petroleum Corporation Ltd,BORL-BINA,593.93,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1359.32,quantity in thousand metric tonnes,
2020-21,November,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",795.55,quantity in thousand metric tonnes,
2020-21,November,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.69,quantity in thousand metric tonnes,
2020-21,November,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",230.12,quantity in thousand metric tonnes,
2020-21,November,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1011.44,quantity in thousand metric tonnes,
2020-21,November,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",611.72,quantity in thousand metric tonnes,
2020-21,November,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1247.31,quantity in thousand metric tonnes,
2020-21,November,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1476.5,quantity in thousand metric tonnes,
2020-21,November,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2610.65,quantity in thousand metric tonnes,
2020-21,November,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2871.39,quantity in thousand metric tonnes,
2020-21,November,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1038,quantity in thousand metric tonnes,
2020-21,November,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",807.52,quantity in thousand metric tonnes,
2020-21,November,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,October,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",562.79,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",61.01,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",708.83,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1237.21,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",84.44,quantity in thousand metric tonnes,
2020-21,October,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",792.95,quantity in thousand metric tonnes,
2020-21,October,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2441.13,quantity in thousand metric tonnes,
2020-21,October,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1065.73,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",222.24,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1278.96,quantity in thousand metric tonnes,
2020-21,October,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",3022.58,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",435.15,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1048.93,quantity in thousand metric tonnes,
2020-21,October,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,October,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1051.22,quantity in thousand metric tonnes,
2020-21,October,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",725.26,quantity in thousand metric tonnes,
2020-21,October,Bharat Petroleum Corporation Ltd,BORL-BINA,561.14,quantity in thousand metric tonnes,
2020-21,October,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.1,quantity in thousand metric tonnes,
2020-21,October,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",731.01,quantity in thousand metric tonnes,
2020-21,October,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",495.89,quantity in thousand metric tonnes,
2020-21,October,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",585.3,quantity in thousand metric tonnes,
2020-21,October,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1038.18,quantity in thousand metric tonnes,
2020-21,October,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",232.23,quantity in thousand metric tonnes,
2020-21,September,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",812.52,quantity in thousand metric tonnes,
2020-21,September,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",769.87,quantity in thousand metric tonnes,
2020-21,September,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,September,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",980.37,quantity in thousand metric tonnes,
2020-21,September,Bharat Petroleum Corporation Ltd,BORL-BINA,489.28,quantity in thousand metric tonnes,
2020-21,September,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",198.14,quantity in thousand metric tonnes,
2020-21,September,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.29,quantity in thousand metric tonnes,
2020-21,September,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1015.78,quantity in thousand metric tonnes,
2020-21,September,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",670.22,quantity in thousand metric tonnes,
2020-21,September,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",728.16,quantity in thousand metric tonnes,
2020-21,September,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2779.22,quantity in thousand metric tonnes,
2020-21,September,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2229.75,quantity in thousand metric tonnes,
2020-21,September,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1460.14,quantity in thousand metric tonnes,
2020-21,September,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",909.39,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",992.06,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",188.81,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",45.89,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1025.37,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",614.66,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",440.15,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",899.18,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",375.66,quantity in thousand metric tonnes,
2020-21,September,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",74.93,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",266.4,quantity in thousand metric tonnes,
2020-21,August,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",89.2,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",56.05,quantity in thousand metric tonnes,
2020-21,August,Bharat Petroleum Corporation Ltd,BORL-BINA,450.87,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",317.72,quantity in thousand metric tonnes,
2020-21,August,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",225.72,quantity in thousand metric tonnes,
2020-21,August,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",905.22,quantity in thousand metric tonnes,
2020-21,August,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",935.67,quantity in thousand metric tonnes,
2020-21,August,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",561.68,quantity in thousand metric tonnes,
2020-21,August,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.43,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",562.18,quantity in thousand metric tonnes,
2020-21,August,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",658.21,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",206.29,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",834.44,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",640.87,quantity in thousand metric tonnes,
2020-21,August,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",976.51,quantity in thousand metric tonnes,
2020-21,August,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1047.47,quantity in thousand metric tonnes,
2020-21,August,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",3020.76,quantity in thousand metric tonnes,
2020-21,August,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",1368.98,quantity in thousand metric tonnes,
2020-21,August,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1538.83,quantity in thousand metric tonnes,
2020-21,August,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",651.49,quantity in thousand metric tonnes,
2020-21,August,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",827.69,quantity in thousand metric tonnes,
2020-21,July,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1035.45,quantity in thousand metric tonnes,
2020-21,July,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2830.4,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1024.69,quantity in thousand metric tonnes,
2020-21,July,Bharat Petroleum Corporation Ltd,BORL-BINA,411.47,quantity in thousand metric tonnes,
2020-21,July,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",723.8,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",436.62,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1091.86,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",580.17,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",753.62,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",222.44,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",51.23,quantity in thousand metric tonnes,
2020-21,July,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1096.85,quantity in thousand metric tonnes,
2020-21,July,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",843.74,quantity in thousand metric tonnes,
2020-21,July,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",87.05,quantity in thousand metric tonnes,
2020-21,July,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1115.31,quantity in thousand metric tonnes,
2020-21,July,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",219.3,quantity in thousand metric tonnes,
2020-21,July,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.27,quantity in thousand metric tonnes,
2020-21,July,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",765.71,quantity in thousand metric tonnes,
2020-21,July,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",637.24,quantity in thousand metric tonnes,
2020-21,July,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",1468.46,quantity in thousand metric tonnes,
2020-21,July,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",717.53,quantity in thousand metric tonnes,
2020-21,July,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1559.91,quantity in thousand metric tonnes,
2020-21,June,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",653.91,quantity in thousand metric tonnes,
2020-21,June,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",971.81,quantity in thousand metric tonnes,
2020-21,June,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1394.2,quantity in thousand metric tonnes,
2020-21,June,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2047.28,quantity in thousand metric tonnes,
2020-21,June,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2605.22,quantity in thousand metric tonnes,
2020-21,June,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",784.71,quantity in thousand metric tonnes,
2020-21,June,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",725.24,quantity in thousand metric tonnes,
2020-21,June,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",626.95,quantity in thousand metric tonnes,
2020-21,June,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1040.9,quantity in thousand metric tonnes,
